,Unnamed: 0,id,date,timezone,place,tweet,language,hashtags,user_id_str,username,day,hour,retweet,nlikes,nreplies,nretweets,geo,retweet_id,text,retweetcount,likecount,replycount,created_at,unique,text_lem,hashtagsLower,hashtagsList,hashtagsCount,textCount,subjectivity,polarity,sentiment,hype_loop
1156,1566,1403398570787676162,2021-06-11,-700,,Pior é que gostei da vibe de #JORDI os feat's com Stevie Nicks e H.E.R 🤩,pt,['jordi'],379552090,claudio_psciano,5,10,False,2,0,0,,,pior é que gostei da vibe de jordi os feat com stevie nick e,0,2,0,2021-06-11 10:07:47,claudio_pscianoPior é que gostei da vibe de #JORDI os feat's com Stevie Nicks e H.E.R 🤩,"[('pior', 'a'), ('é', 'n'), ('que', 'n'), ('gostei', 'n'), ('da', 'n'), ('vibe', 'n'), ('de', 'n'), ('jordi', 'n'), ('os', 'a'), ('feats', 'n'), ('com', 'v'), ('stevie', 'n'), ('nicks', 'n'), ('e', 'v')]",['jordi'],['jordi'],9,60,0.0,0.0,Neutral,ON
1157,1567,1403398532392837125,2021-06-11,-700,,Seasons is def my fav song. It’s been on repeat for almost 3 hours 😭 help! #JORDI #Maroon5,en,"['jordi', 'maroon5']",1400885814,iamkentmatthew,5,10,False,2,0,0,,,season def fav song repeat almost 3 hour help jordi maroon5,0,2,0,2021-06-11 10:07:38,iamkentmatthewSeasons is def my fav song. It’s been on repeat for almost 3 hours 😭 help! #JORDI #Maroon5,"[('seasons', 'n'), ('def', 'v'), ('fav', 'n'), ('song', 'n'), ('repeat', 'n'), ('almost', 'r'), ('3', 'n'), ('hours', 'n'), ('help', 'v'), ('jordi', 'v'), ('maroon5', 'n')]","['jordi', 'maroon5']","['jordi',",9,59,0.0,0.0,Neutral,ON
1158,1568,1403398500885401603,2021-06-11,-700,,Listen to @maroon5's new album #Jordi!   https://t.co/zFD0Vhd8Jf,en,['jordi'],119196106,BWWMusicWorld,5,10,False,0,0,0,,,listen new album jordi,0,0,0,2021-06-11 10:07:31,BWWMusicWorldListen to @maroon5's new album #Jordi!   https://t.co/zFD0Vhd8Jf,"[('listen', 'v'), ('new', 'a'), ('album', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,22,0.45454545454545453,0.13636363636363635,Positive,ON
1159,1569,1403398145690775557,2021-06-11,-700,,on repeat: #JORDI by @maroon5 | let those good vibes roll in. Really lovin this album #NewMusicFriday  #Maroon5 #weekendvibes  https://t.co/FwGCrigZXx,en,"['jordi', 'newmusicfriday', 'maroon5', 'weekendvibes']",42677498,tbilley,5,10,False,0,0,0,,,on repeat jordi let good vibe roll really lovin album newmusicfriday maroon5 weekendvibes,0,0,0,2021-06-11 10:06:06,tbilleyon repeat: #JORDI by @maroon5 | let those good vibes roll in. Really lovin this album #NewMusicFriday  #Maroon5 #weekendvibes  https://t.co/FwGCrigZXx,"[('on', 'n'), ('repeat', 'n'), ('jordi', 'n'), ('let', 'v'), ('good', 'a'), ('vibes', 'n'), ('roll', 'v'), ('really', 'r'), ('lovin', 'a'), ('album', 'n'), ('newmusicfriday', 'a'), ('maroon5', 'n'), ('weekendvibes', 'n')]","['jordi', 'newmusicfriday', 'maroon5', 'weekendvibes']","['jordi',",9,89,0.4,0.44999999999999996,Positive,ON
1160,1570,1403398133233692678,2021-06-11,-700,,"@maroon5br @maroon5 Além de ser super catchy, Echo é certeira. Poucas palavras mas me atingiram com força... Doeu 💘  #JORDI",pt,['jordi'],75807956,Leticiasoucost,5,10,False,3,0,0,,,além de ser super catchy echo é certeira poucas palavras ma atingiram com força doeu jordi,0,3,0,2021-06-11 10:06:03,"Leticiasoucost@maroon5br @maroon5 Além de ser super catchy, Echo é certeira. Poucas palavras mas me atingiram com força... Doeu 💘  #JORDI","[('além', 'n'), ('de', 'n'), ('ser', 'n'), ('super', 'a'), ('catchy', 'n'), ('echo', 'n'), ('é', 'n'), ('certeira', 'n'), ('poucas', 'n'), ('palavras', 'n'), ('mas', 'n'), ('atingiram', 'n'), ('com', 'n'), ('força', 'n'), ('doeu', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,90,0.6666666666666666,0.3333333333333333,Positive,ON
1161,1571,1403397848377536525,2021-06-11,-700,,I JUST CAN'T LEAVE YOU ALONEEE #JORDI,en,['jordi'],195485828,katyloveM5,5,10,False,0,0,0,,,i cant leave aloneee jordi,0,0,0,2021-06-11 10:04:55,katyloveM5I JUST CAN'T LEAVE YOU ALONEEE #JORDI,"[('i', 'n'), ('cant', 'v'), ('leave', 'v'), ('aloneee', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,26,0.0,0.0,Neutral,ON
1162,1572,1403397806501543936,2021-06-11,-700,,@maroon5 @Spotify Amados??  Look at this beauty #JORDI   https://t.co/MC3cD6PNZA,en,['jordi'],48118441,Meiry_Alves,5,10,False,1,0,1,,,amados look beauty jordi,1,1,0,2021-06-11 10:04:45,Meiry_Alves@maroon5 @Spotify Amados??  Look at this beauty #JORDI   https://t.co/MC3cD6PNZA,"[('amados', 'a'), ('look', 'n'), ('beauty', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,24,0.0,0.0,Neutral,ON
1163,1573,1403397563429048328,2021-06-11,-700,,legalmente y acticamente sii JORDI OUT NOW #JORDI,fr,['jordi'],1368603013229797380,paolalb8,5,10,False,1,0,0,,,legalmente acticamente sii jordi jordi,0,1,0,2021-06-11 10:03:47,paolalb8legalmente y acticamente sii JORDI OUT NOW #JORDI,"[('legalmente', 'n'), ('acticamente', 'n'), ('sii', 'n'), ('jordi', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,38,0.0,0.0,Neutral,ON
1164,1574,1403397367055978498,2021-06-11,-700,,#JORDI,und,['jordi'],75040601,Michael2up,5,10,False,0,0,0,,,jordi,0,0,0,2021-06-11 10:03:00,Michael2up#JORDI,"[('jordi', 'n')]",['jordi'],['jordi'],9,5,0.0,0.0,Neutral,ON
1165,1575,1403397355840417796,2021-06-11,-700,,MAROOOOOOONNNN 5 #JORDI #Maroon5 @maroon5  https://t.co/qi0wo4ukZs,en,"['jordi', 'maroon5']",1957506408,sweetmaroon3r,5,10,False,3,3,0,,,marooooooonnnn 5 jordi maroon5,0,3,3,2021-06-11 10:02:58,sweetmaroon3rMAROOOOOOONNNN 5 #JORDI #Maroon5 @maroon5  https://t.co/qi0wo4ukZs,"[('marooooooonnnn', 'n'), ('5', 'n'), ('jordi', 'n'), ('maroon5', 'n')]","['jordi', 'maroon5']","['jordi',",9,30,0.0,0.0,Neutral,ON
1166,1576,1403396852779819010,2021-06-11,-700,,CAN'T LEAVE YOU ALONE É BOM P CARALHO PQP VOU MORRER #JORDI,pt,['jordi'],195485828,katyloveM5,5,10,False,0,0,0,,,cant leave alone é bom p caralho pqp vou morrer jordi,0,0,0,2021-06-11 10:00:58,katyloveM5CAN'T LEAVE YOU ALONE É BOM P CARALHO PQP VOU MORRER #JORDI,"[('cant', 'a'), ('leave', 'v'), ('alone', 'r'), ('é', 'a'), ('bom', 'n'), ('p', 'n'), ('caralho', 'n'), ('pqp', 'n'), ('vou', 'n'), ('morrer', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,53,0.0,0.0,Neutral,ON
1167,1577,1403396776141467649,2021-06-11,-700,,Remedy😍 Maroon 5 feat. Stevie nicks #JORDI  https://t.co/75XqKNX71l,en,['jordi'],1175653382867914752,nobody_m5,5,10,False,24,0,1,,,remedy maroon 5 feat stevie nick jordi,1,24,0,2021-06-11 10:00:39,nobody_m5Remedy😍 Maroon 5 feat. Stevie nicks #JORDI  https://t.co/75XqKNX71l,"[('remedy', 'n'), ('maroon', 'n'), ('5', 'n'), ('feat', 'n'), ('stevie', 'n'), ('nicks', 'n'), ('jordi', 'v')]",['jordi'],['jordi'],9,38,0.0,0.0,Neutral,ON
1168,1578,1403396628942360580,2021-06-11,-700,,.@maroon5's long-awaited seventh album is here. Listen to #JORDI now:  https://t.co/PLHhYnmyWl  https://t.co/IwIAbReGRj,en,['jordi'],5796972,pandoramusic,5,10,False,96,1,22,,,s longawaited seventh album listen jordi,22,96,1,2021-06-11 10:00:04,pandoramusic.@maroon5's long-awaited seventh album is here. Listen to #JORDI now:  https://t.co/PLHhYnmyWl  https://t.co/IwIAbReGRj,"[('s', 'n'), ('longawaited', 'v'), ('seventh', 'a'), ('album', 'n'), ('listen', 'v'), ('jordi', 'n')]",['jordi'],['jordi'],9,40,0.0,0.0,Neutral,ON
1170,1580,1403395919719157762,2021-06-11,-700,,"LOST, I WAS LOST, I WAS LOST, 'TIL YOU LOVED MEEE #JORDI",en,['jordi'],195485828,katyloveM5,5,9,False,8,0,1,,,lose lose lose til love meee jordi,1,8,0,2021-06-11 09:57:15,"katyloveM5LOST, I WAS LOST, I WAS LOST, 'TIL YOU LOVED MEEE #JORDI","[('lost', 'v'), ('lost', 'v'), ('lost', 'v'), ('til', 'n'), ('loved', 'v'), ('meee', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,34,0.6,0.5,Positive,ON
1171,1581,1403395853038014465,2021-06-11,-700,,#JORDI,und,['jordi'],864859981123907585,DARKRAYTAKraY,5,9,False,0,0,0,,,jordi,0,0,0,2021-06-11 09:56:59,DARKRAYTAKraY#JORDI,"[('jordi', 'n')]",['jordi'],['jordi'],9,5,0.0,0.0,Neutral,ON
1172,1582,1403395671483244545,2021-06-11,-700,,Lost #JORDI,en,['jordi'],743261327737520128,jcjieramirez,5,9,False,0,0,0,,,lose jordi,0,0,0,2021-06-11 09:56:16,jcjieramirezLost #JORDI,"[('lost', 'v'), ('jordi', 'n')]",['jordi'],['jordi'],9,10,0.0,0.0,Neutral,ON
1173,1583,1403395516063522821,2021-06-11,-700,,que hacen que no están escuchando ARTE? #JORDI    https://t.co/RsPLyolk62,es,['jordi'],1160941858689888256,ICONSYRE_,5,9,False,1,0,0,,,que hacen que no están escuchando arte jordi,0,1,0,2021-06-11 09:55:39,ICONSYRE_que hacen que no están escuchando ARTE? #JORDI    https://t.co/RsPLyolk62,"[('que', 'n'), ('hacen', 'n'), ('que', 'n'), ('no', 'n'), ('están', 'n'), ('escuchando', 'v'), ('arte', 'a'), ('jordi', 'n')]",['jordi'],['jordi'],9,44,0.0,0.0,Neutral,ON
1174,1584,1403395405480611846,2021-06-11,-700,,o álbum novo do maroon 5 tá muito bommm #JORDI,pt,['jordi'],4312812879,gabystrapasson_,5,9,False,0,0,0,,,o álbum novo maroon 5 tá muito bommm jordi,0,0,0,2021-06-11 09:55:13,gabystrapasson_o álbum novo do maroon 5 tá muito bommm #JORDI,"[('o', 'a'), ('álbum', 'n'), ('novo', 'n'), ('maroon', 'n'), ('5', 'n'), ('tá', 'n'), ('muito', 'n'), ('bommm', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,42,0.0,0.0,Neutral,ON
1175,1585,1403395392222466051,2021-06-11,-700,,@maroon5 @Spotify JORDI OUT NOW #Maroon5 #M5 #JORDI,ht,"['maroon5', 'm5', 'jordi']",1267389610155532290,wisteriagrew,5,9,False,0,0,0,,,jordi maroon5 m5 jordi,0,0,0,2021-06-11 09:55:09,wisteriagrew@maroon5 @Spotify JORDI OUT NOW #Maroon5 #M5 #JORDI,"[('jordi', 'n'), ('maroon5', 'n'), ('m5', 'n'), ('jordi', 'n')]","['maroon5', 'm5', 'jordi']","['maroon5',",11,22,0.0,0.0,Neutral,ON
1176,1586,1403394634429181969,2021-06-11,-700,,"@DMarooners Of course, Button #JORDI",en,['jordi'],1311117078448009227,lvsclaflin,5,9,False,0,0,0,,,course button jordi,0,0,0,2021-06-11 09:52:09,"lvsclaflin@DMarooners Of course, Button #JORDI","[('course', 'n'), ('button', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,19,0.0,0.0,Neutral,ON
1177,1587,1403394581593530372,2021-06-11,-700,,"@maroon5 @Spotify okay, now.. look at this! we love you guys! 🖤 #JORDI  https://t.co/tdZoTx9nyN",en,['jordi'],170802650,worldmarooner,5,9,False,1,0,0,,,okay look love guy jordi,0,1,0,2021-06-11 09:51:56,"worldmarooner@maroon5 @Spotify okay, now.. look at this! we love you guys! 🖤 #JORDI  https://t.co/tdZoTx9nyN","[('okay', 'a'), ('look', 'n'), ('love', 'n'), ('guys', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,24,0.55,0.5,Positive,ON
1178,1588,1403394453088485386,2021-06-11,-700,,Tô inheta pq ainda não ouvi o álbum do maroon5 ainda #JORDI,pt,['jordi'],1719782804,galaxydefendern,5,9,False,0,0,0,,,tô inheta pq ainda não ouvi álbum maroon5 ainda jordi,0,0,0,2021-06-11 09:51:26,galaxydefendernTô inheta pq ainda não ouvi o álbum do maroon5 ainda #JORDI,"[('tô', 'n'), ('inheta', 'n'), ('pq', 'n'), ('ainda', 'n'), ('não', 'a'), ('ouvi', 'n'), ('álbum', 'n'), ('maroon5', 'n'), ('ainda', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,53,0.0,0.0,Neutral,ON
1179,1589,1403394284582223876,2021-06-11,-700,,"namoral, #jordi tá bom demais!!!",pt,['jordi'],377052390,argento_jm,5,9,False,0,0,0,,,namoral jordi tá bom demais,0,0,0,2021-06-11 09:50:45,"argento_jmnamoral, #jordi tá bom demais!!!","[('namoral', 'a'), ('jordi', 'n'), ('tá', 'n'), ('bom', 'n'), ('demais', 'n')]",['jordi'],['jordi'],9,27,0.0,0.0,Neutral,ON
1180,1590,1403394103023263744,2021-06-11,-700,,Listen to “Lost” on @Spotify’s New Music Friday playlist! #JORDI  https://t.co/MGqc6dziby  https://t.co/cIZ8yQ0uto,en,['jordi'],24886570,maroon5,5,9,False,847,18,137,,,listen lose new music friday playlist jordi,137,847,18,2021-06-11 09:50:02,maroon5Listen to “Lost” on @Spotify’s New Music Friday playlist! #JORDI  https://t.co/MGqc6dziby  https://t.co/cIZ8yQ0uto,"[('listen', 'r'), ('lost', 'v'), ('new', 'a'), ('music', 'n'), ('friday', 'a'), ('playlist', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,43,0.45454545454545453,0.13636363636363635,Positive,ON
1181,1591,1403393203898703878,2021-06-11,-700,,They can say whatever they want to say but #JORDI is a good album I like it thanks to the guys of #Maroon5  #JORDIOUTNOW,en,"['jordi', 'maroon5', 'jordioutnow']",3366400617,EverydayShevine,5,9,False,6,1,0,,,they say whatever want say jordi good album like thanks guy maroon5 jordioutnow,0,6,1,2021-06-11 09:46:28,EverydayShevineThey can say whatever they want to say but #JORDI is a good album I like it thanks to the guys of #Maroon5  #JORDIOUTNOW,"[('they', 'n'), ('say', 'v'), ('whatever', 'n'), ('want', 'v'), ('say', 'v'), ('jordi', 'n'), ('good', 'a'), ('album', 'n'), ('like', 'n'), ('thanks', 'n'), ('guys', 'n'), ('maroon5', 'v'), ('jordioutnow', 'n')]","['jordi', 'maroon5', 'jordioutnow']","['jordi',",9,79,0.4,0.44999999999999996,Positive,ON
1182,1592,1403392234343387139,2021-06-11,-700,,Digan lo que digan a mi me gusto #JORDI 😎❤️,es,['jordi'],3366400617,EverydayShevine,5,9,False,3,0,0,,,digan lo que digan mi gusto jordi,0,3,0,2021-06-11 09:42:37,EverydayShevineDigan lo que digan a mi me gusto #JORDI 😎❤️,"[('digan', 'a'), ('lo', 'n'), ('que', 'n'), ('digan', 'a'), ('mi', 'n'), ('gusto', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,33,0.0,0.0,Neutral,ON
1183,1593,1403392082471882753,2021-06-11,-700,,Celebrating @maroon5 as our Artist of the Week!  Listen to their new album #JORDI in #SpatialAudio with #DolbyAtmos on @AppleMusic:  https://t.co/IGuvgqwVto 🎉  https://t.co/G054QqAnyj,en,"['jordi', 'spatialaudio', 'dolbyatmos']",14772687,Shazam,5,9,False,28,2,3,,,celebrate artist week listen new album jordi spatialaudio dolbyatmos,3,28,2,2021-06-11 09:42:00,ShazamCelebrating @maroon5 as our Artist of the Week!  Listen to their new album #JORDI in #SpatialAudio with #DolbyAtmos on @AppleMusic:  https://t.co/IGuvgqwVto 🎉  https://t.co/G054QqAnyj,"[('celebrating', 'v'), ('artist', 'n'), ('week', 'n'), ('listen', 'v'), ('new', 'a'), ('album', 'n'), ('jordi', 'n'), ('spatialaudio', 'n'), ('dolbyatmos', 'n')]","['jordi', 'spatialaudio', 'dolbyatmos']","['jordi',",9,68,0.45454545454545453,0.13636363636363635,Positive,ON
1184,1594,1403391996572565507,2021-06-11,-700,,Listening to @maroon5's 7th studio album #JORDI   https://t.co/wCvTdxL8ik,en,['jordi'],1287242811046158338,ClareAngels,5,9,False,7,0,0,,,listen 7th studio album jordi,0,7,0,2021-06-11 09:41:40,ClareAngelsListening to @maroon5's 7th studio album #JORDI   https://t.co/wCvTdxL8ik,"[('listening', 'v'), ('7th', 'n'), ('studio', 'n'), ('album', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,29,0.0,0.0,Neutral,ON
1185,1595,1403391805593370624,2021-06-11,-700,,Escutando #JORDI do M5 e estou aos prantos.,pt,['jordi'],453301385,melissecrets,5,9,False,0,0,0,,,escutando jordi m5 e estou aos prantos,0,0,0,2021-06-11 09:40:54,melissecretsEscutando #JORDI do M5 e estou aos prantos.,"[('escutando', 'n'), ('jordi', 'n'), ('m5', 'n'), ('e', 'n'), ('estou', 'v'), ('aos', 'n'), ('prantos', 'n')]",['jordi'],['jordi'],9,38,0.0,0.0,Neutral,ON
1186,1596,1403391805106929666,2021-06-11,-700,,siiii doble stream #jordi  https://t.co/fktgUohlHT,it,['jordi'],910300275923193856,teachmeshawnn,5,9,False,0,0,0,,,siiii doble stream jordi,0,0,0,2021-06-11 09:40:54,teachmeshawnnsiiii doble stream #jordi  https://t.co/fktgUohlHT,"[('siiii', 'n'), ('doble', 'a'), ('stream', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,24,0.0,0.0,Neutral,ON
1187,1597,1403391499962884098,2021-06-11,-700,,"Yo cuando escucho Echo,Beautiful Mistakes,Convince Me Otherwise, Nobody’s Love,Memories, Lost,Lovesick #JORDI  https://t.co/znlqPyP5kf",en,['jordi'],367962142,fabzney11,5,9,False,0,0,0,,,yo cuando escucho echobeautiful mistakesconvince otherwise nobodys lovememories lostlovesick jordi,0,0,0,2021-06-11 09:39:42,"fabzney11Yo cuando escucho Echo,Beautiful Mistakes,Convince Me Otherwise, Nobody’s Love,Memories, Lost,Lovesick #JORDI  https://t.co/znlqPyP5kf","[('yo', 'r'), ('cuando', 'n'), ('escucho', 'a'), ('echobeautiful', 'a'), ('mistakesconvince', 'n'), ('otherwise', 'r'), ('nobodys', 'a'), ('lovememories', 'n'), ('lostlovesick', 'v'), ('jordi', 'n')]",['jordi'],['jordi'],9,98,0.0,0.0,Neutral,ON
1188,1598,1403391348061917188,2021-06-11,-700,,Que les pareció #JORDI ? Cuál es su canción favorita?,es,['jordi'],1398012173440454661,DMarooners,5,9,False,1,2,0,,,que les pareció jordi cuál e su canción favorita,0,1,2,2021-06-11 09:39:05,DMaroonersQue les pareció #JORDI ? Cuál es su canción favorita?,"[('que', 'n'), ('les', 'v'), ('pareció', 'a'), ('jordi', 'n'), ('cuál', 'n'), ('es', 'n'), ('su', 'n'), ('canción', 'n'), ('favorita', 'n')]",['jordi'],['jordi'],9,48,0.0,0.0,Neutral,ON
1189,1599,1403391246731722754,2021-06-11,-700,,This song 🥰 #Maroon5 #JORDI    https://t.co/SunLzFLud0,en,"['maroon5', 'jordi']",2329770169,toughshipper,5,9,False,0,0,0,,,this song maroon5 jordi,0,0,0,2021-06-11 09:38:41,toughshipperThis song 🥰 #Maroon5 #JORDI    https://t.co/SunLzFLud0,"[('this', 'n'), ('song', 'n'), ('maroon5', 'n'), ('jordi', 'n')]","['maroon5', 'jordi']","['maroon5',",11,23,0.0,0.0,Neutral,ON
1190,1600,1403391174883385348,2021-06-11,-700,,"cansei de ser marooner, viraram uma ""banda"" trap genérica, algumas músicas são boas, mas nem parece mais uma banda, quanto menos Maroonn5 #jordi estou triste e entrei em depressão  https://t.co/ogPd5AouY7",pt,['jordi'],1348288069590523904,SousaJ3an,5,9,False,0,0,0,,,cansei de ser marooner viraram uma banda trap genérica algumas músicas são boa ma nem parece mais uma banda quanto menos maroonn5 jordi estou triste e entrei em depressão,0,0,0,2021-06-11 09:38:24,"SousaJ3ancansei de ser marooner, viraram uma ""banda"" trap genérica, algumas músicas são boas, mas nem parece mais uma banda, quanto menos Maroonn5 #jordi estou triste e entrei em depressão  https://t.co/ogPd5AouY7","[('cansei', 'n'), ('de', 'n'), ('ser', 'n'), ('marooner', 'n'), ('viraram', 'n'), ('uma', 'a'), ('banda', 'n'), ('trap', 'n'), ('genérica', 'n'), ('algumas', 'v'), ('músicas', 'n'), ('são', 'n'), ('boas', 'n'), ('mas', 'n'), ('nem', 'a'), ('parece', 'n'), ('mais', 'n'), ('uma', 'a'), ('banda', 'n'), ('quanto', 'n'), ('menos', 'n'), ('maroonn5', 'n'), ('jordi', 'n'), ('estou', 'n'), ('triste', 'n'), ('e', 'n'), ('entrei', 'v'), ('em', 'n'), ('depressão', 'n')]",['jordi'],['jordi'],9,170,0.0,0.0,Neutral,ON
1191,1601,1403390129092272130,2021-06-11,-700,,#Lost #JORDI #Maroon5,und,"['lost', 'jordi', 'maroon5']",941307021080502275,gr8meimei,5,9,False,1,0,0,,,lose jordi maroon5,0,1,0,2021-06-11 09:34:15,gr8meimei#Lost #JORDI #Maroon5,"[('lost', 'v'), ('jordi', 'n'), ('maroon5', 'n')]","['lost', 'jordi', 'maroon5']","['lost',",8,18,0.0,0.0,Neutral,ON
1192,1602,1403389991229739013,2021-06-11,-700,,QUE ÁLBUM MAROON 5 NOVAMENTE FAZENDO MÚSICA BOA #JORDI,pt,['jordi'],861043704735424513,itsyas16fav,5,9,False,0,0,0,,,que álbum maroon 5 novamente fazendo música boa jordi,0,0,0,2021-06-11 09:33:42,itsyas16favQUE ÁLBUM MAROON 5 NOVAMENTE FAZENDO MÚSICA BOA #JORDI,"[('que', 'n'), ('álbum', 'n'), ('maroon', 'n'), ('5', 'n'), ('novamente', 'a'), ('fazendo', 'n'), ('música', 'n'), ('boa', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,53,0.0,0.0,Neutral,ON
1193,1603,1403389373723385867,2021-06-11,-700,,adam cantando seasons foi minha morte #JORDI,pt,['jordi'],861043704735424513,itsyas16fav,5,9,False,2,0,0,,,adam cantando season foi minha morte jordi,0,2,0,2021-06-11 09:31:15,itsyas16favadam cantando seasons foi minha morte #JORDI,"[('adam', 'r'), ('cantando', 'a'), ('seasons', 'n'), ('foi', 'v'), ('minha', 'a'), ('morte', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,42,0.0,0.0,Neutral,ON
1194,1604,1403389064435412992,2021-06-11,-700,,¡Tenemos nuevo álbum de @maroon5!  #JORDI ya está disponible y contiene los sencillos #Lost y #BeautifulMistakes 💿✨  ¿Ya lo escuchaste? 🤯  https://t.co/CcfrV5wXW2,es,"['jordi', 'lost', 'beautifulmistakes']",185674290,RadioDisneyMX,5,9,False,27,0,0,,,tenemos nuevo álbum de jordi ya está disponible contiene los sencillos lose beautifulmistakes ya lo escuchaste,0,27,0,2021-06-11 09:30:01,RadioDisneyMX¡Tenemos nuevo álbum de @maroon5!  #JORDI ya está disponible y contiene los sencillos #Lost y #BeautifulMistakes 💿✨  ¿Ya lo escuchaste? 🤯  https://t.co/CcfrV5wXW2,"[('tenemos', 'n'), ('nuevo', 'a'), ('álbum', 'n'), ('de', 'n'), ('jordi', 'n'), ('ya', 'n'), ('está', 'n'), ('disponible', 'a'), ('contiene', 'n'), ('los', 'n'), ('sencillos', 'n'), ('lost', 'v'), ('beautifulmistakes', 'n'), ('ya', 'n'), ('lo', 'v'), ('escuchaste', 'n')]","['jordi', 'lost', 'beautifulmistakes']","['jordi',",9,110,0.0,0.0,Neutral,ON
1195,1605,1403388325868838912,2021-06-11,-700,,"@maroon5 Congrats on Jordi! I'm a big fan. I understand that the album is inspired by loss, but was there any consideration to include an upbeat song? Personally I would have welcomed one to groove out to. Or did it feel too out of place? #JORDI #Maroon5",en,"['jordi', 'maroon5']",59517321,kenny_goldstein,5,9,False,0,0,0,,,congrats jordi im big fan understand album inspire loss consideration include upbeat song personally would welcome one groove feel place jordi maroon5,0,0,0,2021-06-11 09:27:05,"kenny_goldstein@maroon5 Congrats on Jordi! I'm a big fan. I understand that the album is inspired by loss, but was there any consideration to include an upbeat song? Personally I would have welcomed one to groove out to. Or did it feel too out of place? #JORDI #Maroon5","[('congrats', 'n'), ('jordi', 'v'), ('im', 'a'), ('big', 'a'), ('fan', 'n'), ('understand', 'n'), ('album', 'n'), ('inspired', 'v'), ('loss', 'n'), ('consideration', 'n'), ('include', 'v'), ('upbeat', 'n'), ('song', 'n'), ('personally', 'r'), ('would', 'n'), ('welcomed', 'v'), ('one', 'n'), ('groove', 'n'), ('feel', 'n'), ('place', 'n'), ('jordi', 'n'), ('maroon5', 'n')]","['jordi', 'maroon5']","['jordi',",9,150,0.43333333333333335,0.26666666666666666,Positive,ON
1196,1606,1403388146587508743,2021-06-11,-700,,My updated chart from #Jordi  https://t.co/3t8QsZqAHF,en,['jordi'],1390131596469100545,news_maroon5,5,9,False,2,1,0,,,my updated chart jordi,0,2,1,2021-06-11 09:26:22,news_maroon5My updated chart from #Jordi  https://t.co/3t8QsZqAHF,"[('my', 'n'), ('updated', 'a'), ('chart', 'n'), ('jordi', 'n')]",['jordi'],['jordi'],9,22,0.0,0.0,Neutral,ON
1197,1607,1403387615852773376,2021-06-11,-700,,"Stevie Nicks merecía un solo en la canción con #M5, pero de ahí, amé la canción ❤️ #JORDI",es,"['m5', 'jordi']",255265430,stuardomo,5,9,False,1,0,0,,,stevie nick merecía un solo en la canción con m5 pero de ahí amé la canción jordi,0,1,0,2021-06-11 09:24:15,"stuardomoStevie Nicks merecía un solo en la canción con #M5, pero de ahí, amé la canción ❤️ #JORDI","[('stevie', 'n'), ('nicks', 'n'), ('merecía', 'v'), ('un', 'a'), ('solo', 'n'), ('en', 'n'), ('la', 'n'), ('canción', 'a'), ('con', 'n'), ('m5', 'n'), ('pero', 'n'), ('de', 'n'), ('ahí', 'n'), ('amé', 'a'), ('la', 'n'), ('canción', 'n'), ('jordi', 'n')]","['m5', 'jordi']","['m5',",6,81,0.0,0.0,Neutral,ON
1198,1608,1403387293273034755,2021-06-11,-700,,La verdad si me encantó #JORDI hace mucho mis varones no me llenaban de tanta felicidad  https://t.co/UjYG6glOJS,es,['jordi'],3162995899,sweetheartflynn,5,9,False,15,0,2,,,la verdad si encantó jordi hace mucho mi varones no llenaban de tanta felicidad,2,15,0,2021-06-11 09:22:59,sweetheartflynnLa verdad si me encantó #JORDI hace mucho mis varones no me llenaban de tanta felicidad  https://t.co/UjYG6glOJS,"[('la', 'n'), ('verdad', 'n'), ('si', 'n'), ('encantó', 'n'), ('jordi', 'n'), ('hace', 'n'), ('mucho', 'n'), ('mis', 'n'), ('varones', 'v'), ('no', 'n'), ('llenaban', 'n'), ('de', 'n'), ('tanta', 'n'), ('felicidad', 'n')]",['jordi'],['jordi'],9,79,0.0,0.0,Neutral,ON
1199,1609,1403386655298424832,2021-06-11,-700,,lovesick é tudo  #Maroon5 #JORDI,pt,"['maroon5', 'jordi']",1088483910361776129,sunhabit222,5,9,False,0,0,0,,,lovesick é tudo maroon5 jordi,0,0,0,2021-06-11 09:20:26,sunhabit222lovesick é tudo  #Maroon5 #JORDI,"[('lovesick', 'a'), ('é', 'n'), ('tudo', 'n'), ('maroon5', 'n'), ('jordi', 'n')]","['maroon5', 'jordi']","['maroon5',",11,29,0.0,0.0,Neutral,ON
